"24.2",8,30,42,57,73
"24.3",3,23,45,52,66
"24.4",6,28,36,55,68
"25.1",4,23,43,46,66
"25.2",15,17,44,56,70
"25.3",14,19,37,49,72
"25.4",1,24,34,59,61
"26.1",3,18,33,48,63
"26.2",6,21,36,51,64
"26.3",12,27,39,54,66
"26.4",15,30,45,60,67
"27.1",4,19,39,50,70
"27.2",13,26,36,49,72
"27.3",10,28,32,55,61
"27.4",8,24,45,47,64
"28.1",12,16,39,48,74
"28.2",15,21,35,54,67
"28.3",3,24,45,60,65
"28.4",10,30,41,51,75
"29.1",15,18,45,47,73
"29.2",4,27,31,49,61
"29.3",2,17,37,50,65
"29.4",6,23,40,53,74
"30.1",4,16,36,51,61
"30.2",13,26,41,52,72
"30.3",5,18,44,55,70
"30.4",2,25,38,46,74
"31.1",4,29,43,51,73
"31.2",9,18,40,50,67
"31.3",6,22,38,57,61
"31.4",15,19,34,55,64
"32.1",13,26,44,54,66
"32.2",8,29,33,60,70
"32.3",5,28,36,48,73
"32.4",4,16,40,58,63
"33.1",11,17,44,60,70
"33.2",8,30,35,46,69
"33.3",6,27,41,55,61
"33.4",15,24,31,53,64
"34.1",1,16,31,46,65
"34.2",5,17,33,47,64
"34.3",4,19,34,48,62
"34.4",2,20,35,50,61
"35.1",14,19,32,46,66
"35.2",3,25,41,58,75
"35.3",7,17,45,47,67
"35.4",13,29,31,49,70
"36.1",6,17,31,49,71
"36.2",3,29,35,52,69
"36.3",2,25,38,53,66
"36.4",14,16,44,57,75
"37.1",8,28,35,47,69
"37.2",5,17,41,49,71
"37.3",15,16,45,46,73
"37.4",1,26,44,60,62
"38.1",4,19,41,51,61
"38.2",7,22,44,47,71
"38.3",13,25,45,48,75
"38.4",1,18,31,46,65
"39.1",4,25,38,47,64
"39.2",14,27,44,59,70
"39.3",13,19,31,57,67
"39.4",7,17,34,52,61
"40.1",2,16,31,46,69
"40.2",3,19,37,51,61
"40.3",6,17,44,48,75
"40.4",8,22,33,55,66
"41.1",12,27,35,56,72
"41.2",3,24,43,50,65
"41.3",8,16,41,46,68
"41.4",2,28,37,54,73
"42.1",12,16,39,56,64
"42.2",7,22,44,53,70
"42.3",5,24,34,59,72
"42.4",10,18,43,47,61
"43.1",10,19,36,52,73
"43.2",7,18,38,55,67
"43.3",12,24,35,49,65
"43.4",5,22,42,47,75
"44.1",2,17,33,53,73
"44.2",13,20,39,50,69
"44.3",5,29,43,48,65
"44.4",12,19,45,60,75
"45.1",2,17,32,47,62
"45.2",5,20,34,58,73
"45.3",11,26,38,52,67
"45.4",12,30,41,49,74
"46.1",10,30,44,55,70
"46.2",1,21,37,51,75
"46.3",7,17,38,47,69
"46.4",3,19,45,48,72
"47.1",6,21,43,49,61
"47.2",10,23,34,50,64
"47.3",14,19,37,59,74
"47.4",9,25,31,52,72
"48.1",9,19,35,57,61
"48.2",8,30,45,49,64
"48.3",3,27,31,46,74
"48.4",12,20,38,58,69
"49.1",4,24,31,48,63
"49.2",9,30,32,54,71
"49.3",3,26,44,59,69
"49.4",14,18,42,60,62
"50.1",5,24,37,46,74
"50.2",13,23,44,51,62
"50.3",2,28,41,52,75
"50.4",9,29,35,48,71
"51.1",9,20,40,47,62
"51.2",1,23,35,53,65
"51.3",10,16,31,55,74
"51.4",3,29,32,59,73
"52.1",10,20,35,46,75
"52.2",8,22,36,49,72
"52.3",4,30,44,54,69
"52.4",2,29,42,60,62
"53.1",14,26,43,56,71
"53.2",10,22,35,54,61
"53.3",3,28,39,47,68
"53.4",7,20,44,53,74
"54.1",3,19,33,56,63
"54.2",5,22,39,59,66
"54.3",1,28,38,52,71
"54.4",10,29,42,55,72
"55.1",8,18,32,46,70
"55.2",5,21,33,51,71
"55.3",11,30,37,60,66
"55.4",9,28,39,58,73
"56.1",9,30,32,57,75
"56.2",10,28,34,60,67
"56.3",15,22,39,52,61
"56.4",1,21,33,49,64
"57.1",12,30,36,46,75
"57.2",15,26,32,53,64
"57.3",14,24,37,54,68
"57.4",13,28,39,58,65
"58.1",1,22,36,53,62
"58.2",14,27,32,49,65
"58.3",7,29,33,60,74
"58.4",9,25,40,46,72
"59.1",4,24,39,46,66
"59.2",14,27,42,51,71
"59.3",6,23,38,48,63
"59.4",12,25,31,54,61
"60.1",2,28,43,49,73
"60.2",15,24,36,57,61
"60.3",11,22,35,53,65
"60.4",4,30,42,58,71
"61.1",6,26,32,49,69
"61.2",11,22,38,47,72
"61.3",15,18,34,58,64
"61.4",8,20,42,55,75
"62.1",8,22,32,51,75
"62.2",7,25,31,49,67
"62.3",6,26,34,58,63
"62.4",4,27,37,48,66
"63.1",4,22,39,57,62
"63.2",11,23,40,55,72
"63.3",6,18,41,51,71
"63.4",9,25,31,56,68
"64.1",11,26,34,60,70
"64.2",9,23,41,52,65
"64.3",7,22,40,57,75
"64.4",4,20,33,51,73
"65.1",15,23,35,50,63
"65.2",11,25,43,52,65
"65.3",14,21,33,56,72
"65.4",5,22,38,48,71
"66.1",11,23,39,59,65
"66.2",15,26,36,56,70
"66.3",10,28,42,48,73
"66.4",7,30,41,54,62
"67.1",10,20,33,50,72
"67.2",1,24,41,59,74
"67.3",14,26,32,46,75
"67.4",15,25,34,53,62
"68.1",8,21,38,46,72
"68.2",14,25,35,57,62
"68.3",9,27,43,60,65
"68.4",15,18,34,58,70
"69.1",7,25,37,58,72
"69.2",11,30,38,59,69
"69.3",9,24,43,56,64
"69.4",13,27,35,60,67
"70.1",10,21,41,57,71
"70.2",1,28,40,60,67
"70.3",6,20,33,53,65
"70.4",11,25,42,50,72
"71.1",7,28,36,57,72
"71.2",14,21,40,54,64
"71.3",15,27,38,60,65
"71.4",11,23,42,56,71
"72.1",15,27,34,58,73
"72.2",13,20,42,56,69
"72.3",11,28,36,52,64
"72.4",14,24,40,54,68
"73.1",11,28,42,52,68
"73.2",10,21,43,53,67
"73.3",15,23,41,57,73
"73.4",7,22,34,59,71
"74.1",6,22,34,53,69
"74.2",11,27,43,56,71
"74.3",13,21,42,58,67
"74.4",14,24,32,59,68
"75.1",14,20,32,52,71
"75.2",10,27,42,55,64
"75.3",11,28,34,56,72
"75.4",15,25,33,53,66
"76.1",7,19,43,55,61
"76.2",5,16,31,46,71
"76.3",10,26,35,57,69
"76.4",12,30,42,60,68
"77.1",2,19,34,47,67
"77.2",7,28,36,56,62
"77.3",14,22,39,54,68
"77.4",3,21,31,57,64
"78.1",6,16,39,49,69
"78.2",4,23,45,46,61
"78.3",11,24,37,48,72
"78.4",12,20,44,56,74
"79.1",12,16,37,58,65
"79.2",10,30,43,52,71
"79.3",8,29,42,47,70
"79.4",6,19,40,46,62
"80.1",13,20,43,53,71
"80.2",14,23,42,49,72
"80.3",3,22,37,48,63
"80.4",2,27,39,52,66
"81.1",5,27,45,54,66
"81.2",3,21,36,59,71
"81.3",9,18,35,57,68
"81.4",4,29,41,50,63
"82.1",14,23,41,56,63
"82.2",9,17,33,53,66
"82.3",11,30,40,51,75
"82.4",3,19,31,54,72
"83.1",15,26,42,60,61
"83.2",4,29,38,55,67
"83.3",2,27,36,51,70
"83.4",11,25,44,48,65
"84.1",9,25,37,50,62
"84.2",12,26,40,58,65
"84.3",10,22,31,56,75
"84.4",8,19,33,49,68
"85.1",9,26,40,55,67
"85.2",11,18,38,53,62
"85.3",14,20,33,60,65
"85.4",7,22,34,47,68
"86.1",5,24,41,55,74
"86.2",8,18,37,50,70
"86.3",6,20,45,46,63
"86.4",4,22,39,48,61
"87.1",15,27,42,55,72
"87.2",10,29,41,56,73
"87.3",13,21,36,59,61
"87.4",8,23,32,58,74
"88.1",6,18,36,49,70
"88.2",2,21,34,55,63
"88.3",9,28,43,48,73
"88.4",14,19,39,60,72
"89.1",8,27,31,49,61
"89.2",12,26,34,52,70
"89.3",13,18,36,50,62
"89.4",6,20,33,58,65
"90.1",4,21,38,49,74
"90.2",13,27,43,46,75
"90.3",1,16,44,48,67
"90.4",12,22,32,53,72
"91.1",12,22,39,59,66
"91.2",1,16,44,52,71
"91.3",10,25,45,57,64
"91.4",13,30,36,51,63
"92.1",4,17,41,46,73
"92.2",15,16,31,56,68
"92.3",5,20,35,54,64
"92.4",3,21,39,52,67
"93.1",14,30,32,57,66
"93.2",13,17,36,51,71
"93.3",9,28,38,59,72
"93.4",3,26,42,60,63
"94.1",1,17,41,56,73
"94.2",13,28,38,48,71
"94.3",2,30,32,58,64
"94.4",12,25,35,51,67
"95.1",11,26,34,53,74
"95.2",1,23,44,46,64
"95.3",9,21,33,58,69
"95.4",7,24,38,47,70
"96.1",1,30,33,47,67
"96.2",15,29,45,59,71
"96.3",7,17,34,53,69
"96.4",11,27,32,54,64
"97.1",7,16,45,51,74
"97.2",5,23,35,60,72
"97.3",12,25,32,46,70
"97.4",1,24,38,50,73
"98.1",6,16,33,55,62
"98.2",2,28,32,51,65
"98.3",5,21,35,58,73
"98.4",1,18,38,47,68
"99.1",8,30,44,57,68
"99.2",4,18,35,58,74
"99.3",9,24,32,53,67
"99.4",2,26,31,56,69
"100.1",6,24,44,54,67
"100.2",1,29,35,57,69
"100.3",15,20,38,46,72
"100.4",7,23,45,60,61
"101.1",4,19,34,49,64
"101.2",7,22,37,52,65
"101.3",13,28,40,55,67
"101.4",14,29,44,54,68
"102.1",5,20,40,51,61
"102.2",14,27,37,50,72
"102.3",11,29,33,56,62
"102.4",9,25,43,48,65
"103.1",13,17,40,49,75
"103.2",15,22,34,55,68
"103.3",4,25,41,59,66
"103.4",11,28,42,52,74
"104.1",12,19,40,48,74
"104.2",5,28,31,50,62
"104.3",3,18,43,51,69
"104.4",7,24,41,54,75
"105.1",5,17,37,52,62
"105.2",14,27,42,53,73
"105.3",6,19,45,56,71
"105.4",3,26,39,47,75
"106.1",5,30,44,52,71
"106.2",10,16,41,51,68
"106.3",7,23,39,58,62
"106.4",11,25,35,56,65
"107.1",1,27,45,55,67
"107.2",9,30,34,58,71
"107.3",6,29,37,49,74
"107.4",5,17,41,59,64
"108.1",12,18,45,57,71
"108.2",9,27,36,47,69
"108.3",7,28,42,56,61
"108.4",8,25,32,54,66
"109.1",2,17,32,51,66
"109.2",6,18,34,48,65
"109.3",5,20,35,49,63
"109.4",3,21,36,47,62
"110.1",15,20,33,47,67
"110.2",4,26,42,59,72
"110.3",9,18,39,48,68
"110.4",14,30,32,50,71
"111.1",7,18,32,56,72
"111.2",4,30,37,53,70
"111.3",3,26,39,54,67
"111.4",15,17,44,58,71
"112.1",11,29,37,48,70
"112.2",6,18,35,50,72
"112.3",13,16,38,46,64
"112.4",2,27,45,56,63
"113.1",5,16,42,52,62
"113.2",8,23,45,48,72
"113.3",1,26,37,49,70
"113.4",2,17,31,47,66
"114.1",5,26,39,48,61
"114.2",9,29,43,60,73
"114.3",14,24,33,58,65
"114.4",8,21,44,53,62
"115.1",11,16,31,46,75
"115.2",4,24,38,52,65
"115.3",7,25,43,49,69
"115.4",12,23,34,56,67
"116.1",13,28,36,57,73
"116.2",4,30,40,52,64
"116.3",9,17,42,47,69
"116.4",3,29,43,55,74
"117.1",13,16,40,57,65
"117.2",8,23,41,55,68
"117.3",12,25,36,51,61
"117.4",11,19,44,60,73
"118.1",10,26,31,48,74
"118.2",3,19,40,55,61
"118.3",12,25,33,50,66
"118.4",6,23,43,60,75
"119.1",1,19,34,54,61
"119.2",15,21,41,51,70
"119.3",8,30,35,49,66
"119.4",13,24,38,53,69
"120.1",2,16,33,46,72
"120.2",13,21,31,59,62
"120.3",12,26,38,60,68
"120.4",1,28,40,52,75
"121.1",2,16,45,56,71
"121.2",1,22,31,52,63
"121.3",8,18,42,48,70
"121.4",5,20,35,49,73
"122.1",13,22,44,57,61
"122.2",11,24,33,51,68
"122.3",15,20,38,60,74
"122.4",14,26,32,53,73
"123.1",10,29,36,57,62
"123.2",15,25,34,48,65
"123.3",4,28,37,47,74
"123.4",3,21,39,59,70
"124.1",5,16,41,46,64
"124.2",14,24,33,55,72
"124.3",7,27,45,60,70
"124.4",15,19,31,50,63
"125.1",5,25,38,47,71
"125.2",14,24,44,52,73
"125.3",3,18,43,53,61
"125.4",10,29,40,49,72
"126.1",10,21,41,48,64
"126.2",1,24,42,54,68
"126.3",11,17,32,56,75
"126.4",4,29,37,60,74
"127.1",11,21,36,47,61
"127.2",9,23,35,50,73
"127.3",5,22,45,49,70
"127.4",3,30,31,51,63
"128.1",15,27,32,59,72
"128.2",14,23,37,55,66
"128.3",4,17,42,58,69
"128.4",8,21,43,54,75
"129.1",8,20,33,57,64
"129.2",6,26,40,46,67
"129.3",1,18,39,53,65
"129.4",11,23,44,50,73
"130.1",9,19,39,47,71
"130.2",8,22,34,52,72
"130.3",15,21,38,49,75
"130.4",2,17,41,59,74
"131.1",14,19,45,51,61
"131.2",11,16,35,46,68
"131.3",7,20,40,53,62
"131.4",2,28,31,50,65
"132.1",13,18,37,58,61
"132.2",6,27,32,54,65
"132.3",15,25,38,55,69
"132.4",14,29,36,59,66
"133.1",2,23,36,57,63
"133.2",15,28,33,50,71
"133.3",8,30,34,48,75
"133.4",10,26,41,56,73
"134.1",5,25,40,47,67
"134.2",2,20,42,53,72
"134.3",7,24,37,54,64
"134.4",13,26,34,55,62
"135.1",5,30,45,52,75
"135.2",14,25,38,58,69
"135.3",12,23,36,54,66
"135.4",4,16,43,59,72
"136.1",9,27,33,50,70
"136.2",12,16,39,48,73
"136.3",4,19,35,57,65
"136.4",8,21,31,56,61
"137.1",9,23,36,52,71
"137.2",1,26,44,46,68
"137.3",6,30,34,59,64
"137.4",12,20,38,49,67
"138.1",3,29,44,55,61
"138.2",2,17,41,56,73
"138.3",7,19,43,53,62
"138.4",10,26,32,57,69
"139.1",12,27,33,47,64
"139.2",10,18,42,52,66
"139.3",6,23,40,50,71
"139.4",5,21,44,58,74
"140.1",4,27,36,51,64
"140.2",12,29,43,53,68
"140.3",15,22,34,60,62
"140.4",8,23,40,49,72
"141.1",12,24,40,46,66
"141.2",3,28,38,57,71
"141.3",11,29,43,58,74
"141.4",8,17,41,55,63
"142.1",11,21,34,51,62
"142.2",2,25,42,52,67
"142.3",1,27,33,47,65
"142.4",14,20,35,53,61
"143.1",9,22,39,47,69
"143.2",15,17,45,50,63
"143.3",12,18,44,48,64
"143.4",3,19,31,55,71
"144.1",6,30,41,59,66
"144.2",4,16,32,51,70
"144.3",10,25,44,53,65
"144.4",14,26,37,49,68
"145.1",14,22,42,46,72
"145.2",2,17,36,50,68
"145.3",9,19,34,54,66
"145.4",3,26,39,58,67
"146.1",8,17,43,49,61
"146.2",3,22,38,55,65
"146.3",14,30,39,48,75
"146.4",9,18,45,51,67
"147.1",1,16,35,59,74
"147.2",6,20,43,46,70
"147.3",12,29,32,51,65
"147.4",13,25,31,58,68
"148.1",13,17,39,60,63
"148.2",10,22,45,54,67
"148.3",11,27,42,49,74
"148.4",6,30,35,56,72
"149.1",7,23,35,53,71
"149.2",12,18,37,57,72
"149.3",13,22,43,46,63
"149.4",15,25,40,51,64
"150.1",1,16,33,48,69
"150.2",8,28,41,50,62
"150.3",5,29,31,60,73
"150.4",4,24,32,54,66
"151.1",10,16,36,54,67
"151.2",7,30,39,50,69
"151.3",4,26,31,55,63
"151.4",2,27,45,46,74
"152.1",14,18,35,60,65
"152.2",12,26,41,59,75
"152.3",13,17,34,56,72
"152.4",8,22,32,51,62
"153.1",4,25,36,47,61
"153.2",5,19,44,57,66
"153.3",7,27,43,50,70
"153.4",2,24,33,49,71
"154.1",7,23,31,51,65
"154.2",12,20,45,55,68
"154.3",6,16,40,48,64
"154.4",14,21,38,56,69
"155.1",3,26,41,50,63
"155.2",9,30,35,59,75
"155.3",2,18,44,53,71
"155.4",12,22,43,52,70
"156.1",11,28,37,49,64
"156.2",4,19,32,56,68
"156.3",14,29,40,57,66
"156.4",7,27,34,47,69
"157.1",15,23,38,50,74
"157.2",3,26,36,51,62
"157.3",13,21,33,46,72
"157.4",1,20,45,52,67
"158.1",11,28,42,48,64
"158.2",12,19,39,54,75
"158.3",4,16,41,53,63
"158.4",2,18,31,55,69
"159.1",6,17,38,49,67
"159.2",3,20,33,52,70
"159.3",9,26,35,59,65
"159.4",8,27,37,56,73
"160.1",13,28,32,51,63
"160.2",12,18,31,48,72
"160.3",15,16,42,60,68
"160.4",11,29,36,49,62
"161.1",5,25,34,49,71
"161.2",10,19,35,59,75
"161.3",9,22,44,52,69
"161.4",4,29,33,58,70
"162.1",6,23,31,53,68
"162.2",2,29,37,54,66
"162.3",11,30,40,51,65
"162.4",13,28,35,48,67
"163.1",5,22,43,47,72
"163.2",12,27,45,60,75
"163.3",15,24,33,57,61
"163.4",9,23,32,52,73
"164.1",11,19,40,54,64
"164.2",4,18,41,48,68
"164.3",3,30,38,53,62
"164.4",8,17,35,46,65
"165.1",15,27,39,49,67
"165.2",7,24,37,52,72
"165.3",14,23,43,47,74
"165.4",5,28,33,53,71
"166.1",3,17,43,56,61
"166.2",12,26,32,59,62
"166.3",13,20,35,57,73
"166.4",8,29,34,48,68
"167.1",2,26,40,52,67
"167.2",5,21,37,51,72
"167.3",14,25,39,47,70
"167.4",11,29,38,56,69
"168.1",6,22,43,47,71
"168.2",3,30,41,53,73
"168.3",9,19,32,58,63
"168.4",1,27,39,57,64
"169.1",15,21,35,55,70
"169.2",14,25,34,54,69
"169.3",11,26,31,56,66
"169.4",12,30,45,57,68
"170.1",10,24,39,55,61
"170.2",7,16,44,58,75
"170.3",6,17,42,52,63
"170.4",3,20,37,47,64
"171.1",8,24,38,53,75
"171.2",2,18,32,48,72
"171.3",5,21,33,50,67
"171.4",12,23,40,49,62
"172.1",15,19,41,54,65
"172.2",10,22,42,46,64
"172.3",7,17,31,50,61
"172.4",6,20,44,52,74
"173.1",12,30,38,59,63
"173.2",13,26,45,49,72
"173.3",4,18,34,58,69
"173.4",8,27,35,51,73
"174.1",14,24,44,56,74
"174.2",6,20,36,46,75
"174.3",5,17,41,50,65
"174.4",11,29,42,55,70
"175.1",15,21,43,52,61
"175.2",8,25,39,51,72
"175.3",13,27,33,54,71
"175.4",7,23,40,49,69
"176.1",9,25,31,57,63
"176.2",11,16,38,55,62
"176.3",10,20,34,59,64
"176.4",6,27,42,53,67
"177.1",13,22,32,56,66
"177.2",14,19,33,47,71
"177.3",15,26,37,58,61
"177.4",12,23,35,59,74
"178.1",7,16,42,53,70
"178.2",6,25,36,56,62
"178.3",14,17,41,55,67
"178.4",8,29,38,60,68
"179.1",2,26,45,47,71
"179.2",1,22,33,57,64
"179.3",5,30,44,49,72
"179.4",4,27,43,50,61
"180.1",9,21,34,50,71
"180.2",11,29,35,60,70
"180.3",7,30,42,51,68
"180.4",3,28,37,48,75
"181.1",10,17,40,60,69
"181.2",6,25,45,53,66
"181.3",5,24,41,56,67
"181.4",2,23,36,59,62
"182.1",12,25,37,58,74
"182.2",15,21,32,51,70
"182.3",9,29,38,57,65
"182.4",7,22,39,59,68
"183.1",1,24,33,46,67
"183.2",13,30,36,52,73
"183.3",5,26,43,48,66
"183.4",4,23,42,47,62
"184.1",12,17,32,56,64
"184.2",14,27,44,57,75
"184.3",7,25,34,49,68
"184.4",2,24,37,53,71
"185.1",1,22,31,48,70
"185.2",8,16,41,60,62
"185.3",6,20,45,47,65
"185.4",10,26,43,54,72
"186.1",13,23,40,57,69
"186.2",15,27,44,51,64
"186.3",11,30,39,55,73
"186.4",12,26,38,54,68
"187.1",10,29,45,46,62
"187.2",1,21,36,56,63
"187.3",7,28,40,47,70
"187.4",6,19,43,50,75
"188.1",2,22,42,52,65
"188.2",8,16,44,48,72
"188.3",4,27,39,53,69
"188.4",5,29,31,56,71
"189.1",9,29,40,46,67
"189.2",11,21,37,60,66
"189.3",10,20,36,50,62
"189.4",13,18,35,57,70
"190.1",1,16,34,58,64
"190.2",6,30,44,47,75
"190.3",8,21,42,51,63
"190.4",14,17,31,52,72
"191.1",12,27,43,50,74
"191.2",7,22,32,56,66
"191.3",9,23,45,54,65
"191.4",10,30,39,60,73
"192.1",8,24,36,49,69
"192.2",1,21,41,59,61
"192.3",5,29,34,48,70
"192.4",4,22,38,55,63
"193.1",3,16,40,54,67
"193.2",14,22,42,46,62
"193.3",12,20,33,53,74
"193.4",11,30,37,58,68
"194.1",7,26,39,55,73
"194.2",9,21,32,49,66
"194.3",1,25,45,51,71
"194.4",10,23,44,53,63
"195.1",5,24,31,57,65
"195.2",8,18,41,46,62
"195.3",4,27,36,60,72
"195.4",2,19,34,54,61
"196.1",8,18,31,46,65
"196.2",3,16,35,52,64
"196.3",9,19,38,49,72
"196.4",7,17,42,47,62
"197.1",1,24,42,52,69
"197.2",7,25,44,54,66
"197.3",4,22,43,51,70
"197.4",5,21,45,47,67
"198.1",2,16,38,51,62
"198.2",15,30,36,48,61
"198.3",14,28,31,54,69
"198.4",13,27,40,53,63
"199.1",2,21,41,48,67
"199.2",8,24,45,50,66
"199.3",1,22,33,52,70
"199.4",4,18,42,49,69
"200.1",6,21,37,58,63
"200.2",2,16,40,46,67
"200.3",10,25,35,59,69
"200.4",9,24,38,60,68
"201.1",9,27,41,59,68
"201.2",14,26,43,57,70
"201.3",7,30,36,56,67
"201.4",6,29,42,58,64
"202.1",10,19,34,58,73
"202.2",13,18,32,53,71
"202.3",15,17,35,56,74
"202.4",14,25,37,60,72
"203.1",6,17,35,58,61
"203.2",14,18,40,56,64
"203.3",10,27,36,57,65
"203.4",9,16,33,51,62
"204.1",13,19,36,60,63
"204.2",7,28,45,59,61
"204.3",11,27,38,52,64
"204.4",8,29,40,56,72
"205.1",3,20,42,49,65
"205.2",2,29,45,52,73
"205.3",1,16,35,55,75
"205.4",15,18,41,54,72
"206.1",14,19,31,58,72
"206.2",7,16,35,60,74
"206.3",9,17,32,51,73
"206.4",8,27,41,56,71
"207.1",10,20,31,47,73
"207.2",6,27,43,50,65
"207.3",14,16,34,46,74
"207.4",7,18,33,56,75
"208.1",10,27,39,46,71
"208.2",6,30,37,50,70
"208.3",9,29,38,47,73
"208.4",7,26,35,49,75
"209.1",12,29,37,51,68
"209.2",7,27,40,55,75
"209.3",10,24,34,59,66
"209.4",8,22,36,58,70
"210.1",15,26,40,60,66
"210.2",14,30,37,49,70
"210.3",11,27,39,47,69
"210.4",12,29,41,50,75
"211.1",3,24,38,59,66
"211.2",2,21,40,51,61
"211.3",6,22,45,52,72
"211.4",11,17,37,50,70
"212.1",15,17,41,53,70
"212.2",2,16,35,56,66
"212.3",3,29,45,51,71
"212.4",4,18,43,55,67
"213.1",7,27,33,60,75
"213.2",8,23,32,56,72
"213.3",6,22,42,59,68
"213.4",13,25,31,57,73
"214.1",13,22,42,48,71
"214.2",4,23,38,58,61
"214.3",14,26,44,46,74
"214.4",15,21,43,50,75
"215.1",9,22,33,54,72
"215.2",7,27,31,50,67
"215.3",6,28,41,51,74
"215.4",12,30,35,55,75
"216.1",8,26,45,48,75
"216.2",9,21,41,46,72
"216.3",15,30,42,47,69
"216.4",7,29,38,57,74
"217.1",12,17,32,48,73
"217.2",2,24,35,59,69
"217.3",3,29,31,50,70
"217.4",5,28,42,56,67
"218.1",1,21,45,53,72
"218.2",10,30,39,52,63
"218.3",4,24,40,54,62
"218.4",3,23,38,51,65
"219.1",12,25,31,50,62
"219.2",14,17,40,46,66
"219.3",13,18,35,53,63
"219.4",10,19,34,60,64
"220.1",11,25,31,46,72
"220.2",15,26,45,49,75
"220.3",4,27,33,59,71
"220.4",13,23,35,47,69
"221.1",5,23,45,51,67
"221.2",2,25,36,55,73
"221.3",4,29,37,50,75
"221.4",1,22,42,52,71
"222.1",15,21,39,58,73
"222.2",10,24,44,49,71
"222.3",14,22,41,50,72
"222.4",11,25,43,48,74
"223.1",1,26,33,56,66
"223.2",12,18,44,54,70
"223.3",3,19,45,55,68
"223.4",5,29,42,52,71
"224.1",7,16,42,52,64
"224.2",10,20,35,57,72
"224.3",9,17,33,55,63
"224.4",6,19,32,59,61
"225.1",1,27,34,57,64
"225.2",14,30,31,60,65
"225.3",5,28,45,58,61
"225.4",4,26,32,50,62
"226.1",10,30,36,47,64
"226.2",2,25,45,49,61
"226.3",3,22,39,48,63
"226.4",5,23,40,46,75
"227.1",11,23,37,60,68
"227.2",6,22,38,53,70
"227.3",13,19,44,55,67
"227.4",14,25,40,52,65
"228.1",5,24,40,55,75
"228.2",3,23,33,48,73
"228.3",12,21,34,49,66
"228.4",2,30,35,50,71
"229.1",7,28,35,47,68
"229.2",6,22,33,49,67
"229.3",11,24,32,48,69
"229.4",10,23,31,58,66
"230.1",4,24,44,50,62
"230.2",15,21,40,46,61
"230.3",8,23,45,47,73
"230.4",13,26,42,49,65
"231.1",14,26,42,56,62
"231.2",13,16,37,60,65
"231.3",11,17,39,58,72
"231.4",9,19,38,52,63
"232.1",8,29,42,49,75
"232.2",7,28,44,56,71
"232.3",9,26,43,46,73
"232.4",5,23,35,50,65
"233.1",14,27,41,52,71
"233.2",7,28,39,55,64
"233.3",4,20,38,51,72
"233.4",11,30,40,60,75
"234.1",14,27,37,56,72
